Season,Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
2018,32,32,2017-12-22,,LAL,W,113,106,113.6,106.6,99.5,0.318,0.282,0.583,47.7,57.1,9,20,,0.535,13.4,24.4,0.259,,0.484,12.6,68.1,0.16
2018,33,33,2017-12-23,,DEN,L,81,96,86.7,102.8,93.4,0.202,0.321,0.443,45.8,78.1,15,14.8,,0.399,14.9,23.9,0.167,,0.506,16.9,73,0.159
2018,34,34,2017-12-25,,CLE,W,99,92,108.5,100.8,91.3,0.207,0.451,0.553,48.5,73.7,7.7,13.5,,0.524,14.4,24.4,0.159,,0.403,12.4,66.1,0.239
2018,35,35,2017-12-27,,UTA,W,126,101,120,96.2,105,0.198,0.267,0.674,53.8,72.5,7.6,10.1,,0.657,14.6,10.8,0.151,,0.435,11.1,82.1,0.228
2018,36,36,2017-12-29,,CHO,L,100,111,100.9,111.9,99.2,0.149,0.253,0.539,47.8,80,6.1,7.2,,0.506,15.5,19,0.138,,0.494,8.8,72.9,0.258
2018,37,37,2017-12-30,,MEM,W,141,128,146.6,133.1,96.2,0.294,0.388,0.734,50,74,3.1,8.2,,0.694,9.4,21.9,0.271,,0.601,6.3,70.5,0.16
2018,38,38,2018-01-03,@,DAL,W,125,122,120.4,117.5,103.8,0.209,0.352,0.629,53.5,75,7.7,14.9,,0.599,12.4,17.5,0.176,,0.583,10.7,84.8,0.189
2018,39,39,2018-01-04,@,HOU,W,124,114,123.1,113.1,100.8,0.23,0.345,0.647,54.2,72.9,6,15.4,,0.626,11.1,15.8,0.172,,0.567,9.2,86.7,0.146
2018,40,40,2018-01-06,@,LAC,W,121,105,111.1,96.4,108.9,0.394,0.415,0.549,54.5,79.5,11.9,12.5,,0.484,12.7,28.6,0.319,,0.445,14.7,80,0.264
2018,41,41,2018-01-08,,DEN,W,124,114,126.3,116.2,98.1,0.247,0.353,0.658,52.4,68.8,7.1,13.2,,0.641,14.5,27.8,0.176,,0.537,9.7,71.7,0.126
2018,42,42,2018-01-10,,LAC,L,106,125,102.9,121.4,103,0.329,0.291,0.586,41.8,68.4,8.7,8.6,,0.532,15,10.3,0.278,,0.548,11.6,72.5,0.234
2018,43,43,2018-01-12,@,MIL,W,108,94,121.3,105.6,89,0.228,0.19,0.621,56.6,63.6,7.9,5.3,,0.589,11.2,28.6,0.19,,0.488,11.7,80.5,0.129
2018,44,44,2018-01-13,@,TOR,W,127,125,131.5,129.4,96.6,0.346,0.296,0.68,40.5,59.6,4.1,4.4,,0.636,6,9.1,0.296,,0.527,8.5,65.9,0.29
2018,45,45,2018-01-15,@,CLE,W,118,108,116.3,106.4,101.5,0.353,0.376,0.601,52.7,80.5,7.9,9.1,,0.553,14,29.5,0.282,,0.495,12.6,74.5,0.16
2018,46,46,2018-01-17,@,CHI,W,119,112,113.4,106.8,104.9,0.298,0.393,0.626,50,57.1,4.8,4.5,,0.577,13.6,12.5,0.262,,0.472,9,75.9,0.113
2018,47,47,2018-01-20,@,HOU,L,108,116,107.2,115.2,100.7,0.183,0.439,0.609,41.8,77.5,7.9,20,,0.591,17.7,10.5,0.134,,0.552,13.1,70.7,0.23
2018,48,48,2018-01-23,,NYK,W,123,112,125.1,113.9,98.3,0.241,0.361,0.67,48.6,87,6.1,4.9,,0.633,11.6,8.6,0.217,,0.572,12.5,84.6,0.205
2018,49,49,2018-01-25,,MIN,W,126,113,125.5,112.5,100.4,0.169,0.416,0.659,52.2,77.1,9,9.9,,0.657,13.6,26.8,0.101,,0.485,8.4,73.5,0.149
2018,50,50,2018-01-27,,BOS,W,109,105,114.8,110.5,95,0.31,0.321,0.571,48.9,50,9.5,15.8,,0.512,10.3,22.7,0.274,,0.518,12.8,75,0.2
2018,51,51,2018-01-30,@,UTA,L,99,129,99.2,129.3,99.8,0.247,0.294,0.525,46.8,69.2,10,11.1,,0.488,16.8,23.9,0.188,,0.659,10.2,78.8,0.099
2018,52,52,2018-02-02,@,SAC,W,119,104,114.6,100.2,103.8,0.2,0.413,0.684,60.7,56.8,7.7,5.7,,0.656,22.3,20.6,0.175,,0.495,9,88,0.105
2018,53,53,2018-02-03,@,DEN,L,108,115,110.7,117.9,97.5,0.267,0.36,0.562,46.7,65.1,9.2,16.1,,0.547,11.9,25.6,0.163,,0.495,12.6,66,0.275
2018,54,54,2018-02-06,,OKC,L,105,125,100.2,119.3,104.8,0.408,0.368,0.586,52.9,73,6.7,12.9,,0.539,21.8,25,0.303,,0.538,10,77.8,0.269
2018,55,55,2018-02-08,,DAL,W,121,103,127.6,108.6,94.8,0.227,0.33,0.625,60,82.2,6.3,12.7,,0.591,14.2,41.9,0.193,,0.484,9.1,78.6,0.152
2018,56,56,2018-02-10,,SAS,W,122,105,127,109.3,96.1,0.176,0.318,0.666,56.4,72.9,5.2,9,,0.635,14.9,32.4,0.165,,0.484,8.9,75,0.149
2018,57,57,2018-02-12,,PHO,W,129,83,127.3,81.9,101.3,0.236,0.292,0.657,51,69.2,7.9,22.2,,0.646,10.1,17.9,0.157,,0.363,12.5,73.7,0.147
2018,58,58,2018-02-14,@,POR,L,117,123,113.8,119.7,102.8,0.211,0.411,0.595,45.6,55.8,7.8,11.7,,0.55,14,18.2,0.2,,0.548,11.2,71.7,0.226
2018,59,59,2018-02-22,,LAC,W,134,127,128.9,122.2,104,0.442,0.325,0.729,47.1,66,7.7,14.3,,0.701,14,9.7,0.338,,0.563,12,78.4,0.318
2018,60,60,2018-02-24,,OKC,W,112,80,118.5,84.6,94.5,0.146,0.427,0.591,55.7,85.7,8.5,11.1,,0.567,12.9,29.3,0.124,,0.381,13.4,75,0.148
2018,61,61,2018-02-26,@,NYK,W,125,111,125.1,111.1,99.9,0.306,0.365,0.648,52.4,70.5,8,7,,0.606,11.1,21.6,0.259,,0.542,12.3,77.8,0.073
2018,62,62,2018-02-28,@,WAS,W,109,101,115.4,106.9,94.4,0.417,0.333,0.64,41.4,64.9,10.6,13.8,,0.583,14.1,8.3,0.347,,0.461,13.9,64.7,0.2
2018,63,63,2018-03-02,@,ATL,W,114,109,107.5,102.7,106.1,0.278,0.392,0.643,50,78.6,11.3,9.8,,0.601,16.9,5.9,0.241,,0.529,16.7,91.7,0.209
2018,64,64,2018-03-06,,BRK,W,114,101,117.4,104,97.1,0.133,0.277,0.649,51.9,63.8,8.2,13.7,,0.633,16.2,15.2,0.108,,0.476,11.1,78.3,0.235
2018,65,65,2018-03-08,,SAS,W,110,107,109,106,100.9,0.242,0.316,0.523,52.1,73.2,5.9,16.4,,0.474,8.7,25.5,0.211,,0.484,10.4,78.7,0.158
2018,66,66,2018-03-09,@,POR,L,108,125,116.6,135,92.6,0.308,0.359,0.61,41.8,52.6,5.4,6,,0.564,10.1,15.8,0.256,,0.584,9.8,65.9,0.236
2018,67,67,2018-03-11,@,MIN,L,103,109,104.7,110.8,98.4,0.231,0.396,0.514,50,59.5,6.1,9.3,,0.462,11.5,24.5,0.209,,0.495,7.9,74.5,0.158
2018,68,68,2018-03-14,,LAL,W,117,106,114.9,104.1,101.9,0.346,0.247,0.627,58.8,56.8,7.9,13,,0.58,18.4,28.2,0.284,,0.524,12.7,84.8,0.214
2018,69,69,2018-03-16,,SAC,L,93,98,104,109.6,89.4,0.222,0.321,0.523,46,61.8,11.2,9.6,,0.494,11,20,0.16,,0.518,12.6,73.8,0.145
2018,70,70,2018-03-17,@,PHO,W,124,109,120.2,105.7,103.1,0.147,0.326,0.613,50.6,58,7.8,15.5,,0.595,11.4,21.4,0.116,,0.543,16.7,79.1,0.244
2018,71,71,2018-03-19,@,SAS,L,75,89,81.3,96.4,92.3,0.216,0.257,0.463,42.9,56.7,7.6,15.3,,0.426,15.6,5.1,0.162,,0.451,13.3,75.6,0.183
2018,72,72,2018-03-23,,ATL,W,106,94,111.5,98.9,95.1,0.118,0.323,0.542,51.1,66.7,8.4,11.5,,0.516,6.7,20.4,0.108,,0.506,10.6,87.8,0.107
2018,73,73,2018-03-25,,UTA,L,91,110,98.7,119.3,92.2,0.11,0.165,0.477,46.6,63.2,9.8,11.9,,0.451,10.3,28,0.099,,0.552,12.9,71.1,0.161
2018,74,74,2018-03-27,,IND,L,81,92,93.6,106.3,86.6,0.105,0.198,0.45,57.3,60,4.6,15,,0.436,15.1,36.2,0.07,,0.519,10.4,81,0.099
2018,75,75,2018-03-29,,MIL,L,107,116,110,119.3,97.3,0.2,0.267,0.656,46.3,63.4,10.3,10.4,,0.613,18.1,6.5,0.2,,0.615,14.1,80.6,0.103
2018,76,76,2018-03-31,@,SAC,W,112,96,115.1,98.7,97.3,0.337,0.313,0.587,47.2,68.3,9.2,10.2,,0.548,9.5,14.3,0.253,,0.46,13.6,76.6,0.184
2018,77,77,2018-04-01,,PHO,W,117,107,116.8,106.8,100.1,0.101,0.315,0.629,51.7,64.6,10,11.9,,0.612,13.1,17.5,0.09,,0.517,13.4,80.9,0.156
