Season,Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
2018,61,61,2018-02-15,,LAL,W,119,111,116.4,108.6,102.2,0.344,0.267,0.574,50,54.8,4.9,15.9,,0.5,8.8,23.9,0.322,,0.495,11,76.1,0.191
2018,62,62,2018-02-23,@,HOU,L,102,120,112.1,131.9,91,0.17,0.277,0.505,46.2,47.5,6.6,6.7,,0.479,9,30.8,0.128,,0.566,9.4,65.9,0.313
2018,63,63,2018-02-24,,CHI,W,122,104,115,98.1,106.1,0.277,0.372,0.579,54.8,54.3,5.7,6,,0.548,9.4,20.8,0.202,,0.5,12.4,91.1,0.156
2018,64,64,2018-02-26,@,SAC,W,118,100,126.5,107.2,93.3,0.474,0.211,0.642,58.1,56.4,11.8,6.5,,0.559,11.6,25.8,0.434,,0.524,13.5,81.4,0.143
2018,65,65,2018-03-01,@,POR,L,99,108,99.7,108.8,99.3,0.247,0.235,0.525,50.5,42.1,5,11.3,,0.471,13.7,20,0.224,,0.44,6.9,76.9,0.293
2018,66,66,2018-03-02,@,UTA,L,108,116,111.4,119.7,96.9,0.419,0.23,0.616,37.5,36.8,9.3,0,,0.574,12,5.6,0.311,,0.571,16.2,69.4,0.346
2018,67,67,2018-03-08,,BOS,L,109,117,111.1,119.2,98.1,0.138,0.33,0.547,50.5,54.5,3.1,5.5,,0.532,10.7,26,0.096,,0.557,10,79.1,0.23
2018,68,68,2018-03-11,,GSW,W,109,103,110.8,104.7,98.4,0.221,0.211,0.523,50,61.4,7.1,5.5,,0.495,7.9,25.5,0.158,,0.462,11.5,75.5,0.209
2018,69,69,2018-03-13,@,WAS,W,116,111,129.5,123.9,89.6,0.218,0.241,0.608,48.7,50,11.2,11.3,,0.569,9.5,30.6,0.195,,0.561,10.6,65,0.232
2018,70,70,2018-03-17,@,SAS,L,101,117,111.6,129.3,90.5,0.247,0.148,0.562,45.3,56.4,3.3,2.9,,0.525,15.1,27,0.198,,0.542,4.7,63.2,0.135
